"qvalue","protein_group","protein_accession","protein_description","protein_name","fasta_file","unique_precursors","Avg","logFC","FDR","Regulation","gh","gt","ce","pl","HMMER","dbCAN_sub","DIAMOND","Signalp","#ofTools","EC#"
"0.0","A0ZZI0","A0ZZI0","Ketol-acid reductoisomerase (NADP(+))","A0ZZI0_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","19","3.17675447640645","0.118283356034707","0.816429447787157","Non-regulated","","","","","","","","","",""
"0.0","A0ZZI7","A0ZZI7","Thiazole synthase","A0ZZI7_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","18","2.7067608067846","1.01523717437531","0.050717525210767","Non-regulated","","","","","","","","","",""
"0.0","A0ZZI8","A0ZZI8","Thiamine biosynthesis protein ThiF","A0ZZI8_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","11","-0.0842154455612206","0.39221765445809","0.310072153638151","Non-regulated","","","","","","","","","",""
"0.00598702810577083","A0ZZI9","A0ZZI9","Possible oxidoreductase in aldo-keto reductase family","A0ZZI9_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","2","-1.48755178789744","-0.349301281506606","0.632065267261965","Non-regulated","","","","","","","","","",""
"0.0","A0ZZJ1","A0ZZJ1","Probable permease protein of ABC transporter system","A0ZZJ1_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","6","-1.12461782261657","0.392846273867869","0.396001259643205","Non-regulated","","","","","","","","","",""
"0.0","A0ZZJ3","A0ZZJ3","Oxidoreductase","A0ZZJ3_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","18","3.62303435090562","0.704868772124323","0.0967712512125997","Non-regulated","","","","","","","","","",""
"0.0","A0ZZK6","A0ZZK6","Dipeptidase","A0ZZK6_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","5","-1.63550668533208","-1.55875700035384","0.1200607637569","Non-regulated","","","","","","","","","",""
"0.0","A0ZZK9","A0ZZK9","Signal recognition particle receptor FtsY","A0ZZK9_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","5","-0.760153279936905","1.33192534997634","0.102217879317761","Non-regulated","","","","","","","","","",""
"0.0","A0ZZL1;B7GTC9","A0ZZL1","Ammonium transporter","A0ZZL1_BIFAA;B7GTC9_BIFLS","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01;uniprotkb_proteome_UP000001360_Bifidobacterium_longum_2026_02_01","2","0.531905047431085","3.11512988792245","0.000680403031301474","Up-regulated","","","","","","","","","",""
"0.000441988950276243","A0ZZL2","A0ZZL2","Nitrogen regulatory protein P-II","A0ZZL2_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","2","1.94907575243865","1.15553027232576","0.102159003458536","Non-regulated","","","","","","","","","",""
"0.0","A0ZZL4","A0ZZL4","Replicative DNA helicase","A0ZZL4_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","6","1.47829424872918","-0.945689171184209","0.286298729676908","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A0ZZL5","A0ZZL5","Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT","A0ZZL5_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","10","-0.0329388043149093","0.307999758334267","0.633745910919189","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A0ZZL6","A0ZZL6","Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD","A0ZZL6_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","6","-0.281665065316944","-0.457176408952447","0.576301896927186","Non-regulated","","","","","","","","","",""
"0.0","A0ZZL7","A0ZZL7","Poly(Hydroxyalcanoate) granule associated protein (Phasin)","A0ZZL7_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","4","4.71188305412028","-0.915015330598596","0.15196153064175","Non-regulated","","","","","","","","","",""
"0.0","A0ZZM1","A0ZZM1","Possible phosphodiesterase","A0ZZM1_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","24","1.61828033957553","0.648028717052932","0.147605095651977","Non-regulated","","","","","","","","","",""
"0.0","A0ZZM2","A0ZZM2","Uracil phosphoribosyltransferase","UPP_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","20","2.61147242811148","0.858426341660471","0.0651494583961596","Non-regulated","","","","","","","","","",""
"0.00623461853978671","A0ZZM4","A0ZZM4","Probable MutT1 protein","A0ZZM4_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","3","-0.386837212174492","0.743410737706286","0.307040803176941","Non-regulated","","","","","","","","","",""
"0.0","A0ZZM5","A0ZZM5","Polyphosphate kinase","A0ZZM5_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","10","2.51145165115245","-0.358849780436009","0.369231242613368","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A0ZZN5","A0ZZN5","DNA-directed DNA polymerase","A0ZZN5_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","6","0.0271162757643886","0.0845137230608658","0.881045309998977","Non-regulated","","","","","","","","","",""
"0.0","A0ZZN7","A0ZZN7","Aspartokinase","A0ZZN7_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","2","-1.12257066765394","-0.663718851805411","0.248599720983924","Non-regulated","","","","","","","","","",""
"0.0","A0ZZN8","A0ZZN8","aspartate kinase","A0ZZN8_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","6","1.82590335209332","0.634522053188357","0.27991798540149","Non-regulated","","","","","","","","","",""
"0.0","A0ZZN9","A0ZZN9","Aspartate-semialdehyde dehydrogenase","A0ZZN9_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","23","2.38392979302206","1.37017283040248","0.0590351197914547","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A0ZZP3","A0ZZP3","2-isopropylmalate synthase","A0ZZP3_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","6","0.00124074507751994","1.97314556147277","0.0352313379646372","Up-regulated","","","","","N","N","843","N","1.0","N"
"0.00161030595813205","A0ZZP8","A0ZZP8","LacI-type transcriptional regulator","A0ZZP8_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","3","-1.45252368053141","-0.17743956654464","0.890488448513197","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A0ZZQ1","A0ZZQ1","Solute binding protein of ABC transporter system","A0ZZQ1_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","3","-1.67670097318153","-0.57588851898842","0.56051701304678","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A0ZZQ5","A0ZZQ5","Probable penicillin-binding protein","A0ZZQ5_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","3","-1.31664683181664","-0.463166153540687","0.373615306948013","Non-regulated","","","","","","","","","",""
"0.0","A0ZZQ6","A0ZZQ6","Myo-inositol-1-phosphate synthase","A0ZZQ6_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","25","2.47366501180053","1.01875466069319","0.0464386552833724","Up-regulated","","","","","","","","","",""
"0.0","A0ZZQ7","A0ZZQ7","Probable UDP-galactopyranose mutase","A0ZZQ7_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","12","1.53503542819592","0.499449060177259","0.238972411917104","Non-regulated","","","","","","","","","",""
"0.0","A0ZZQ9","A0ZZQ9","DNA topoisomerase 1","A0ZZQ9_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","22","2.82188589763076","-0.421480240449198","0.66334040724849","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A0ZZR0","A0ZZR0","Thymidylate kinase","KTHY_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","4","-0.973575447642408","-0.660449512362257","0.412414776901321","Non-regulated","","","","","","","","","",""
"0.0","A0ZZR4","A0ZZR4","Phosphoenolpyruvate-protein phosphotransferase","A0ZZR4_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","35","2.85780917971926","-0.0786945328976825","0.878587331676627","Non-regulated","","","","","","","","","",""
"0.0","A0ZZR5","A0ZZR5","YbhB/YbcL family Raf kinase inhibitor-like protein","A0ZZR5_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","11","1.43401555204503","1.14414625483788","0.0569430527386605","Non-regulated","","","","","","","","","",""
"0.0","A0ZZR6","A0ZZR6","Dipeptidase","A0ZZR6_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","34","3.9713827038966","-0.415440990872501","0.328610487624357","Non-regulated","","","","","","","","","",""
"0.0","A0ZZR7","A0ZZR7","formate--tetrahydrofolate ligase","A0ZZR7_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","19","1.23495045339314","-0.605813452056346","0.206349126664494","Non-regulated","","","","","","","","","",""
"0.0015863573269879","A0ZZR8","A0ZZR8","4-oxalocrotonate tautomerase","A0ZZR8_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","3","1.71034086186036","-0.537637154239764","0.289065470772117","Non-regulated","","","","","","","","","",""
"0.00024878640776699","A0ZZR9","A0ZZR9","Narrowly conserved hypothetical membrane protein","A0ZZR9_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","1","-2.4354354283584","-1.7566533178746","0.00854233693096446","Down-regulated","","","","","","","","","",""
"0.000228623685413809","A0ZZS1","A0ZZS1","Phosphoglycerate mutase","A0ZZS1_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","11","0.220419355986105","-0.391422106657744","0.553423519199435","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A0ZZS2","A0ZZS2","Uncharacterized protein","A0ZZS2_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","4","-1.08404802575607","0.675621833246339","0.360264100984082","Non-regulated","","","","","","","","","",""
"0.0","A0ZZS4","A0ZZS4","Glutamate--tRNA ligase","SYE_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","36","4.52243169460796","0.961938592714714","0.0434445282953839","Up-regulated","","","","","","","","","",""
"0.0010568590150074","A0ZZS5","A0ZZS5","Calcineurin-like phosphoesterase domain-containing protein","A0ZZS5_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","4","-1.46678454506816","-0.332777331581934","0.678285027970042","Non-regulated","","","","","","","","","",""
"0.00139776357827476","A0ZZS6","A0ZZS6","IclR-type transcriptional regulator","A0ZZS6_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","2","1.32313471546921","0.850064390380212","0.130008376150575","Non-regulated","","","","","","","","","",""
"0.0","A0ZZS7","A0ZZS7","3-isopropylmalate dehydratase large subunit","LEUC_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","9","0.586637981732619","0.196198755897874","0.66334040724849","Non-regulated","","","","","","","","","",""
"0.0","A0ZZS8","A0ZZS8","3-isopropylmalate dehydratase small subunit","LEUD_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","6","1.82156024764144","-0.0871054492417729","0.881045309998977","Non-regulated","","","","","","","","","",""
"0.0","A0ZZT1","A0ZZT1","UDP-N-acetylglucosamine 1-carboxyvinyltransferase","A0ZZT1_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","15","2.09612143832764","0.10773840731121","0.816202308874074","Non-regulated","","","","","","","","","",""
"0.0","A0ZZT3","A0ZZT3","Glycerol-3-phosphate dehydrogenase [NAD(P)+]","A0ZZT3_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","17","2.40905359711052","1.83331414522975","0.00497561620880198","Up-regulated","","","","","","","","","",""
"0.0","A0ZZT4","A0ZZT4","D-alanine--D-alanine ligase","DDL_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","15","0.750979433578777","0.960286974450522","0.073042012664198","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A0ZZU0","A0ZZU0","Transporter","A0ZZU0_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","2","0.0992281981159513","1.15982246776573","0.0199222887103026","Up-regulated","","","","","","","","","",""
"0.0","A0ZZU4","A0ZZU4","Aminotransferase","A0ZZU4_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","8","1.16284284291699","-0.951339496303452","0.0191743058843459","Down-regulated","","","","","","","","","",""
"0.0","A0ZZU5","A0ZZU5","6-phosphogluconate dehydrogenase","A0ZZU5_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","13","3.40465580818903","0.861307065255556","0.149863224489107","Non-regulated","","","","","","","","","",""
"0.00362321428571429","A0ZZU6","A0ZZU6","Gluconate permease","A0ZZU6_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","1","-0.0286568294476951","1.95141285882625","0.127253011183619","Non-regulated","","","","","","","","","",""
"0.0","A0ZZU7","A0ZZU7","Gluconokinase","A0ZZU7_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","12","3.55483130540004","0.786581762320277","0.0891532689100614","Non-regulated","","","","","","","","","",""
"0.000441988950276243","A0ZZU9","A0ZZU9","DUF4037 domain-containing protein","A0ZZU9_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","3","-0.899931996370581","-0.0968286965788936","0.896353490040191","Non-regulated","","","","","","","","","",""
"0.000228623685413809","A0ZZV1","A0ZZV1","Large ribosomal subunit protein bL28","RL28_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","9","-0.440809352810695","-2.20075913626206","0.0257796069133199","Down-regulated","","","","","","","","","",""
"0.00161030595813205","A0ZZV2","A0ZZV2","ATP-dependent DNA helicase","A0ZZV2_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","2","-1.01092874078364","0.525464806202812","0.454482586429927","Non-regulated","","","","","","","","","",""
"0.0025246328313813","A0ZZV3","A0ZZV3","16S rRNA (Guanine(966)-N(2))-methyltransferase RsmD","A0ZZV3_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","1","-1.59087212480803","-0.470471342630951","0.459975140055852","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A0ZZV5","A0ZZV5","Ribosome maturation factor RimM","RIMM_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","2","-0.231328012533938","-2.82700912388716","0.0180787412154021","Down-regulated","","","","","","","","","",""
"0.0","A0ZZV7","A0ZZV7","Small ribosomal subunit protein bS16","RS16_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","15","4.39545820076744","0.47691745063047","0.372885941117954","Non-regulated","","","","","","","","","",""
"0.0","A0ZZV8","A0ZZV8","Endonuclease/exonuclease/phosphatase domain-containing protein","A0ZZV8_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","4","-0.775901060929395","0.166629444297921","0.744810114606564","Non-regulated","","","","","","","","","",""
"0.0","A0ZZV9","A0ZZV9","Signal recognition particle protein","A0ZZV9_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","13","1.51144467999457","0.619840524889927","0.197858135207403","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A0ZZW0","A0ZZW0","Cysteine--tRNA ligase","A0ZZW0_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","4","-0.740951964985044","0.073113123363082","0.908449741553636","Non-regulated","","","","","","","","","",""
"0.00161030595813205","A0ZZW2","A0ZZW2","ATP binding protein of ABC transporter","A0ZZW2_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","6","0.631205608291224","-3.03372110091122","0.00539616122797849","Down-regulated","","","","","","","","","",""
"0.00194897236002835","A0ZZW8","A0ZZW8","Acetolactate synthase small subunit","A0ZZW8_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","4","0.216297457320625","1.6240802456035","0.0237153417320543","Up-regulated","","","","","","","","","",""
"0.0","A0ZZW9","A0ZZW9","Acetolactate synthase","A0ZZW9_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","17","0.766763938256033","-0.91760249015271","0.0929507306116684","Non-regulated","","","","","","","","","",""
"0.00915237302248127","A0ZZX0","A0ZZX0","Ribonuclease 3","A0ZZX0_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","1","-1.03157135497568","-0.620452327688039","0.135205489157657","Non-regulated","","","","","","","","","",""
"0.0","A0ZZX2","A0ZZX2","Large ribosomal subunit protein bL32","RL32_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","5","3.56585961221908","-1.26473370313299","0.0274862330540314","Down-regulated","","","","","","","","","",""
"0.000441988950276243","A0ZZX3","A0ZZX3","DUF177 domain-containing protein","A0ZZX3_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","4","-0.473326072672906","-2.0777983522962","0.0503118431886145","Non-regulated","","","","","","","","","",""
"0.0","A0ZZX4","A0ZZX4","Cell division protein","A0ZZX4_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","4","-0.754161691658782","0.590317082377436","0.480679386577126","Non-regulated","","","","","","","","","",""
"0.00368168061242656","A0ZZX5","A0ZZX5","DUF3039 domain-containing protein","A0ZZX5_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","1","-1.59188430796651","-1.81187417939109","0.243206247559666","Non-regulated","","","","","","","","","",""
"0.0","A0ZZX6","A0ZZX6","Nicotinate phosphoribosyltransferase","A0ZZX6_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","29","3.12971519357798","0.511174514879127","0.247349550692568","Non-regulated","","","","","","","","","",""
"0.0","A0ZZX9","A0ZZX9","Glucose-6-phosphate isomerase","A0ZZX9_BIFAA","uniprotkb_proteome_UP000008702_Bifidobacterium_adolescentis_2026_02_01","11","3.3489147840881","2.0742598335377","0.00231435128167663","Up-regulated","","","","","","","","","",""
